0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
495.188,110.079,0.982118,496.531,128.364,0.892182,482.099,128.431,0.869007,471.636,151.849,0.877024,463.895,174.11,0.893295,516.02,127.079,0.874534,526.545,150.586,0.914955,535.601,172.768,0.86907,497.755,180.624,0.831521,486.091,180.636,0.826031,486.051,230.201,0.839966,489.941,273.292,0.79232,508.221,180.609,0.813417,515.963,224.993,0.873258,505.592,266.755,0.860249,492.542,107.516,0.894007,497.77,107.483,0.904644,486.032,108.837,0.76865,505.604,108.791,0.928187,508.192,278.502,0.818734,514.762,275.937,0.82739,501.683,269.372,0.580841,496.438,284.985,0.845658,487.374,284.983,0.781533,492.545,275.938,0.742647
495.174,110.076,0.977922,496.534,128.374,0.893735,482.097,129.654,0.87661,470.345,150.626,0.865347,463.883,174.069,0.897473,516.017,127.076,0.873636,527.738,150.578,0.91396,535.63,172.792,0.881897,497.76,181.862,0.836886,486.089,181.872,0.834195,486.056,230.217,0.838233,489.951,274.547,0.793928,508.225,180.629,0.818563,514.763,226.276,0.846558,505.64,266.802,0.847485,492.525,107.512,0.887973,497.758,107.48,0.905165,486.028,108.84,0.747926,505.599,108.795,0.928907,508.233,278.517,0.807371,516.009,277.148,0.835704,502.992,270.681,0.57344,496.435,285.009,0.849767,487.373,285.002,0.787957,492.55,277.149,0.749281
495.185,110.089,0.979341,496.539,128.37,0.890166,482.098,129.645,0.872511,469.078,150.597,0.856563,463.888,172.854,0.900689,516.023,127.072,0.871547,527.74,150.567,0.91584,535.648,172.792,0.894929,497.763,181.871,0.841868,486.091,181.878,0.834476,486.059,230.21,0.837032,489.964,273.296,0.788645,508.228,181.86,0.824122,514.748,226.302,0.835957,505.651,266.813,0.840927,492.536,107.525,0.894522,497.77,107.491,0.907406,486.03,108.84,0.739329,505.609,108.79,0.926631,508.221,278.518,0.803001,516.006,277.155,0.829283,503.011,270.689,0.568447,496.432,285.0,0.848326,487.373,284.985,0.780382,492.572,275.939,0.743103
495.208,110.128,0.978363,496.524,125.811,0.882132,482.086,128.363,0.847359,467.758,150.549,0.869158,463.893,172.844,0.911677,516.007,124.497,0.86452,527.757,149.266,0.907408,536.898,171.53,0.914526,497.749,181.859,0.839839,486.082,181.865,0.834611,486.048,230.204,0.833671,491.231,273.299,0.790348,508.21,180.631,0.825549,514.72,226.301,0.825621,505.644,266.819,0.846697,493.8,108.754,0.910876,497.794,107.541,0.919648,486.043,108.818,0.729193,505.627,108.803,0.929591,508.21,278.524,0.821073,515.999,277.161,0.85127,503.008,270.696,0.569306,496.425,285.006,0.846282,487.368,284.993,0.781736,493.819,275.939,0.747733
496.423,110.136,0.980416,496.539,125.816,0.876599,482.091,128.368,0.852627,467.751,149.311,0.84517,463.893,172.804,0.919381,516.031,124.488,0.864242,527.786,149.244,0.899813,536.89,171.499,0.91489,497.752,181.874,0.842445,486.08,181.88,0.838019,486.047,230.19,0.832834,491.227,273.292,0.792625,508.214,181.862,0.826868,514.711,225.045,0.836639,505.644,268.044,0.846996,493.843,108.762,0.92558,499.058,107.55,0.910272,486.08,108.812,0.74129,505.641,108.784,0.911519,508.205,278.522,0.833125,515.994,277.168,0.860044,503.006,271.972,0.572994,496.429,284.995,0.841823,487.37,284.982,0.773647,493.816,275.931,0.749885
496.416,110.154,0.977858,496.528,127.071,0.883349,480.811,128.358,0.848656,467.755,149.288,0.8498,465.092,172.79,0.936626,516.038,124.519,0.857701,527.787,149.242,0.892906,536.895,171.489,0.914844,496.539,181.87,0.843592,486.072,181.878,0.841515,486.038,230.225,0.834743,491.221,273.293,0.79275,508.202,181.857,0.830055,514.689,225.044,0.829417,505.631,268.038,0.851206,493.834,108.767,0.925694,499.066,108.768,0.914801,486.075,108.786,0.660894,506.849,108.799,0.914445,508.208,278.53,0.833136,515.991,277.168,0.859177,502.985,271.968,0.577974,496.441,284.996,0.844639,487.383,284.986,0.773435,493.807,275.929,0.748603
496.414,110.181,0.967939,496.521,127.079,0.886898,480.793,128.354,0.847765,467.755,149.291,0.85643,463.894,172.756,0.943419,516.03,125.8,0.856722,527.788,149.246,0.893259,536.93,171.491,0.918606,496.536,180.622,0.832067,486.074,180.636,0.83163,486.038,230.216,0.828312,491.233,273.295,0.796076,508.199,180.605,0.81785,514.697,225.018,0.837023,505.624,266.82,0.850618,493.838,108.784,0.933141,499.072,108.804,0.921816,486.072,108.759,0.682357,506.855,108.819,0.921961,508.198,278.526,0.831395,515.978,277.167,0.847986,502.988,270.699,0.574705,496.448,284.988,0.846545,488.631,283.744,0.77165,493.817,275.929,0.752698
496.42,111.42,0.933914,497.746,123.22,0.880804,482.078,124.494,0.834278,467.782,149.293,0.849259,465.108,172.797,0.932853,516.055,124.494,0.860169,527.779,149.261,0.906185,536.936,171.495,0.916353,496.526,180.604,0.830498,486.075,180.614,0.826896,486.037,228.929,0.826358,491.234,273.29,0.796183,506.979,180.596,0.820848,513.455,225.024,0.825968,505.618,268.06,0.848858,493.85,108.805,0.932701,499.092,108.837,0.914541,486.076,107.539,0.679701,506.88,108.833,0.915628,508.207,278.541,0.82786,515.983,277.178,0.847064,502.965,271.995,0.574451,496.454,284.983,0.849087,488.643,283.735,0.775873,493.807,275.935,0.748765
496.503,111.49,0.884971,496.545,124.47,0.878343,480.823,125.777,0.830472,467.756,149.313,0.862946,465.147,172.801,0.916478,516.051,124.477,0.86625,527.764,149.252,0.907796,536.967,171.488,0.922482,496.536,180.588,0.826217,486.078,180.591,0.817759,486.033,231.507,0.826955,491.25,273.293,0.793183,508.2,180.588,0.810701,513.4,227.608,0.783129,505.615,268.089,0.854371,495.141,108.852,0.939796,501.699,110.076,0.891997,487.363,107.531,0.724968,506.907,108.844,0.848958,508.2,279.806,0.832427,514.764,277.208,0.86006,501.705,273.289,0.587113,496.428,284.993,0.840756,488.623,283.735,0.772737,493.817,275.937,0.753029
496.487,111.469,0.861317,497.759,124.488,0.877886,482.086,125.812,0.837769,466.502,150.53,0.865838,465.17,172.817,0.903039,516.071,123.204,0.881797,527.744,149.247,0.906622,536.974,171.459,0.93914,497.759,180.609,0.829152,486.096,180.606,0.816503,486.048,231.515,0.832567,491.248,273.272,0.792712,508.219,180.614,0.816161,512.111,228.907,0.785064,505.632,269.346,0.851109,495.131,108.835,0.908231,501.665,108.86,0.858216,488.643,107.533,0.558437,506.913,108.794,0.800223,508.199,278.553,0.846034,514.76,277.201,0.869526,502.986,274.553,0.59899,495.215,283.719,0.820222,487.366,282.434,0.764463,493.82,275.921,0.751068
497.779,114.067,0.828727,497.796,123.207,0.869595,482.132,124.492,0.84194,467.742,149.277,0.843729,465.177,172.807,0.908151,517.291,123.21,0.885022,527.744,149.241,0.905886,536.977,171.447,0.940376,497.749,180.588,0.824832,486.092,180.579,0.809431,486.062,231.486,0.819547,492.518,273.282,0.794508,508.2,180.6,0.817654,510.801,228.896,0.785669,505.624,269.358,0.855358,495.212,110.131,0.913479,504.261,110.155,0.856992,491.241,107.548,0.654752,506.957,108.858,0.730616,508.212,278.554,0.853647,514.765,277.199,0.878007,502.974,274.573,0.59883,496.431,283.716,0.820264,488.633,282.433,0.755135,493.83,275.938,0.745016
497.819,114.039,0.815063,497.797,123.199,0.870348,483.364,124.502,0.837296,467.741,149.282,0.840764,465.183,172.8,0.90125,517.294,123.185,0.888896,527.75,148.007,0.901042,538.181,171.439,0.927941,496.541,180.618,0.829985,486.094,180.61,0.815115,486.062,230.202,0.81713,492.536,273.285,0.798859,508.189,180.633,0.825063,509.546,230.195,0.793343,505.638,269.362,0.857253,496.438,110.116,0.906563,504.304,110.141,0.857844,492.54,107.545,0.712071,506.97,108.863,0.658902,508.223,279.804,0.855747,515.988,277.216,0.886807,502.984,274.561,0.595448,496.44,283.731,0.820407,488.647,283.701,0.749964,493.845,275.936,0.755449
499.106,117.927,0.844851,497.807,123.164,0.873152,483.383,123.213,0.848137,467.78,149.29,0.835859,465.203,172.786,0.897496,517.3,121.93,0.902278,527.771,148.003,0.899876,538.203,171.442,0.916544,496.515,180.617,0.838832,486.069,180.605,0.828286,486.059,230.203,0.811239,492.568,273.283,0.80606,506.962,180.631,0.834303,509.544,228.887,0.790957,505.653,268.096,0.857712,496.482,111.429,0.907948,505.56,111.451,0.876494,493.818,108.777,0.769633,508.216,110.099,0.624467,508.231,278.548,0.852707,515.99,277.198,0.877324,504.261,273.302,0.596478,496.432,283.722,0.833035,488.657,282.437,0.757565,495.09,275.926,0.770429
502.973,117.954,0.874015,497.81,121.87,0.893813,483.418,121.881,0.877428,470.355,148.005,0.816791,466.436,172.751,0.895862,517.31,121.894,0.913499,527.766,147.988,0.902863,538.239,170.182,0.885606,496.501,180.59,0.835717,486.05,180.568,0.821084,486.04,231.489,0.818666,493.8,274.571,0.808835,506.953,180.608,0.831387,508.237,230.196,0.800362,506.866,269.355,0.844557,497.777,111.445,0.89162,505.647,111.46,0.909723,493.855,107.543,0.847201,510.801,110.099,0.48187,508.213,278.549,0.835666,515.996,277.205,0.867569,504.305,274.567,0.600459,495.215,284.999,0.835811,487.375,283.742,0.761743,495.12,277.168,0.75395
502.98,117.96,0.873411,499.057,121.896,0.8786,483.421,121.896,0.874615,470.348,149.245,0.823123,466.448,172.77,0.897902,517.352,121.923,0.903293,527.8,147.991,0.896805,538.253,170.182,0.880518,496.489,180.573,0.835968,486.039,179.311,0.824461,486.039,230.208,0.810277,493.808,274.552,0.803629,506.943,180.591,0.832739,508.247,228.894,0.791286,506.864,268.108,0.842687,497.785,111.45,0.885158,505.659,111.473,0.895863,493.88,108.764,0.853052,512.109,110.095,0.557042,508.199,278.542,0.842314,515.991,277.201,0.867133,504.309,274.553,0.592217,495.218,284.993,0.832364,487.378,283.733,0.759326,495.13,277.151,0.748897
502.994,117.949,0.868442,499.107,121.926,0.861379,483.438,121.892,0.882961,470.353,149.247,0.82376,466.446,172.763,0.902998,517.392,123.208,0.883243,527.854,149.236,0.879596,538.273,170.195,0.876347,496.465,179.298,0.829317,486.01,178.009,0.81965,486.022,226.34,0.819682,492.537,271.978,0.788545,506.928,179.323,0.827704,509.501,226.312,0.78776,506.865,268.067,0.856034,497.798,111.439,0.879651,506.856,111.467,0.888676,495.108,108.777,0.853768,512.14,110.09,0.620578,508.208,278.513,0.855247,515.996,277.181,0.874517,504.3,273.272,0.599626,495.217,282.44,0.807896,487.367,282.402,0.754391,495.091,275.882,0.748025
502.999,117.962,0.867476,500.382,121.933,0.855999,484.651,121.885,0.888651,470.368,147.974,0.812737,465.208,172.737,0.916927,517.404,124.47,0.874953,529.082,149.239,0.872276,538.282,170.192,0.876496,496.477,179.323,0.829599,486.022,179.285,0.816959,486.018,227.585,0.814362,489.933,271.964,0.784851,506.935,180.588,0.831302,509.496,227.617,0.778932,506.862,269.354,0.842139,497.808,111.456,0.866987,506.864,111.485,0.87611,495.122,108.787,0.848206,513.405,110.1,0.661952,508.219,279.788,0.817682,516.005,277.217,0.852331,504.269,274.565,0.613086,495.182,283.704,0.789022,487.306,282.406,0.749244,492.55,275.882,0.725874
501.676,115.362,0.812799,501.701,121.935,0.856424,484.676,121.862,0.898119,470.386,146.688,0.807694,465.212,172.728,0.920991,518.648,124.504,0.848895,529.127,148.005,0.844896,538.286,171.408,0.884331,496.478,179.309,0.820975,486.015,178.006,0.814104,484.716,226.317,0.81385,487.36,268.113,0.810191,506.947,180.586,0.824466,508.264,228.899,0.776125,506.853,268.107,0.834964,497.76,110.148,0.885872,505.63,110.181,0.881836,495.116,108.784,0.710132,513.449,110.084,0.768655,506.965,278.553,0.811864,515.982,277.222,0.814442,504.27,274.553,0.627898,492.546,281.099,0.751289,484.75,278.524,0.792752,492.517,274.543,0.690171
504.321,117.928,0.845606,502.981,121.885,0.876985,484.703,120.637,0.912367,472.987,148.003,0.836737,466.427,172.738,0.914244,518.677,123.164,0.86595,529.12,146.7,0.834234,538.284,171.413,0.890805,496.535,179.282,0.800278,486.062,177.986,0.795665,484.688,225.046,0.825267,486.075,268.112,0.825513,508.215,179.325,0.795757,509.503,227.628,0.776644,505.641,268.074,0.844956,499.115,111.439,0.820105,506.929,111.443,0.842941,495.178,108.839,0.785575,514.736,108.885,0.663116,506.971,278.538,0.785555,515.985,277.195,0.815683,502.992,273.292,0.618542,488.66,281.124,0.759706,484.65,278.542,0.784742,489.939,274.546,0.692285
504.3,116.676,0.834555,504.262,121.884,0.8852,484.726,120.648,0.903194,474.221,147.997,0.843174,466.455,172.745,0.901398,519.957,121.911,0.852827,530.389,147.986,0.829094,538.285,171.426,0.892116,497.775,177.985,0.793947,486.095,176.689,0.788531,484.685,225.003,0.842844,486.041,269.366,0.838337,508.253,179.28,0.779959,509.505,226.279,0.781539,505.639,268.039,0.847593,499.095,111.424,0.82634,506.913,111.421,0.856094,495.19,108.859,0.689483,514.739,110.08,0.739806,506.956,278.527,0.793995,515.978,277.192,0.816705,502.987,273.259,0.600294,488.628,281.097,0.776358,483.414,278.526,0.794338,488.63,274.567,0.706537
504.296,117.947,0.69984,504.274,121.87,0.890378,484.753,120.615,0.906102,474.253,146.693,0.847976,466.473,172.732,0.892163,519.954,121.915,0.851224,530.432,147.98,0.810212,538.299,171.434,0.879444,497.791,179.29,0.792754,487.308,177.994,0.779642,484.66,225.033,0.827186,486.009,269.349,0.855783,509.505,180.572,0.779758,509.543,227.589,0.765032,506.871,268.059,0.839354,500.358,111.457,0.669858,506.893,111.465,0.69387,495.206,108.869,0.545173,514.714,110.132,0.585842,506.964,278.534,0.790578,515.981,277.205,0.821052,504.278,273.274,0.613553,487.319,281.09,0.784669,482.111,278.521,0.780272,488.619,274.545,0.715377
505.578,119.25,0.806963,504.303,124.47,0.865149,485.971,123.207,0.866522,474.252,149.25,0.854424,466.462,172.743,0.890244,519.952,123.182,0.837312,531.695,147.998,0.806278,538.307,171.44,0.87874,497.813,180.575,0.801295,487.323,179.298,0.782382,484.767,225.022,0.848929,486.059,269.352,0.851421,509.536,180.613,0.785772,512.103,226.317,0.756111,506.862,268.039,0.839965,501.696,115.331,0.734826,506.958,114.051,0.74196,496.416,110.171,0.660599,515.972,110.173,0.619195,506.972,278.496,0.801394,515.974,277.18,0.819344,504.272,271.993,0.620219,487.374,279.824,0.77478,483.4,278.496,0.78975,488.652,274.561,0.720001
505.581,119.308,0.848443,504.318,125.806,0.861413,485.973,125.779,0.862359,474.277,149.282,0.864965,466.455,172.747,0.8866,519.964,124.512,0.826118,531.721,149.287,0.821696,539.511,171.456,0.872505,497.823,180.6,0.803133,487.329,179.329,0.782838,485.979,225.04,0.842252,486.092,269.402,0.816541,509.549,180.632,0.78428,512.111,227.607,0.744984,506.867,268.078,0.816399,501.699,116.651,0.772135,506.967,116.647,0.784973,496.418,111.435,0.673566,515.991,111.422,0.634018,508.214,279.794,0.727419,515.994,277.223,0.760521,504.265,273.287,0.62456,489.967,282.416,0.748768,484.679,279.802,0.772166,488.666,275.827,0.702541
505.61,120.563,0.859833,505.581,125.814,0.883886,486.029,124.49,0.865637,474.307,147.969,0.858984,466.47,172.749,0.901961,521.287,127.07,0.812289,532.99,150.528,0.831999,539.531,171.435,0.865455,497.819,180.606,0.811323,487.347,180.569,0.79028,487.32,223.712,0.857962,488.668,269.372,0.770596,509.511,180.637,0.797896,514.716,226.278,0.801901,506.861,266.824,0.820522,502.992,117.931,0.796853,508.22,117.945,0.805089,496.439,111.482,0.679578,516.053,111.486,0.679949,510.808,278.549,0.747921,516.029,277.183,0.796106,502.99,273.256,0.585266,495.182,282.406,0.75777,487.346,279.822,0.713174,491.24,275.827,0.675152
505.625,121.885,0.870197,505.568,125.801,0.880394,486.021,124.493,0.864104,474.304,148.0,0.864558,466.462,172.739,0.894567,521.278,125.793,0.815706,530.432,149.283,0.828974,538.305,171.434,0.880046,499.09,180.632,0.800577,488.626,180.602,0.778433,487.329,224.999,0.836485,489.951,269.364,0.780732,509.549,181.869,0.783743,514.751,226.312,0.805431,505.651,266.822,0.824191,503.004,119.23,0.840609,508.251,119.241,0.859748,496.431,112.736,0.713057,516.077,112.774,0.667104,509.543,279.788,0.761765,516.021,277.19,0.818944,502.981,271.961,0.584348,495.146,282.416,0.773662,487.311,279.819,0.741989,492.534,274.59,0.686202
506.863,120.574,0.86546,505.602,124.475,0.898607,486.077,123.186,0.864761,474.315,146.695,0.866228,466.465,172.727,0.904985,522.566,123.217,0.816549,530.406,147.992,0.817166,538.273,170.198,0.881082,500.384,180.62,0.795971,488.646,180.584,0.774295,489.928,223.72,0.817576,489.964,269.389,0.775994,512.129,181.857,0.773262,515.996,226.31,0.822884,505.603,266.81,0.830827,504.275,117.934,0.80778,509.52,117.937,0.779977,496.464,111.428,0.701956,517.298,111.422,0.629376,509.549,278.519,0.771229,515.995,277.144,0.810632,500.408,271.97,0.571799,496.431,282.406,0.785134,487.382,279.833,0.735186,491.23,275.834,0.69602
505.638,119.306,0.868348,505.625,124.502,0.897105,486.091,123.173,0.860815,474.328,146.664,0.860777,466.457,171.527,0.904915,523.845,125.792,0.807968,530.426,149.279,0.819593,538.276,171.42,0.885826,500.407,180.585,0.785422,488.659,179.317,0.76304,491.256,224.94,0.81873,491.25,269.394,0.774055,513.402,180.613,0.771554,516.009,226.294,0.831141,505.658,266.808,0.818623,503.013,115.368,0.787179,508.255,116.627,0.773324,496.456,110.189,0.636032,516.097,110.21,0.706427,512.115,278.499,0.739714,516.035,275.934,0.779177,502.977,271.975,0.561943,496.518,281.126,0.778893,489.949,279.835,0.716358,491.22,275.842,0.69278
505.617,119.247,0.888265,505.648,127.067,0.899466,487.33,124.477,0.838163,474.329,146.671,0.863297,466.442,171.525,0.908227,523.876,127.075,0.818789,530.437,149.276,0.822739,538.277,171.419,0.895144,502.981,181.888,0.813624,491.24,180.632,0.78374,487.377,225.011,0.822325,489.965,269.393,0.769214,514.698,181.921,0.799945,516.007,228.929,0.825714,505.593,266.815,0.834092,502.982,114.038,0.801652,508.218,114.036,0.819127,496.453,110.143,0.578143,516.091,110.177,0.817203,508.234,278.492,0.766421,514.749,275.94,0.774002,501.663,270.691,0.554823,496.447,281.123,0.769541,488.64,279.821,0.717888,491.259,275.839,0.67392
506.855,117.919,0.853729,506.877,127.068,0.890361,488.624,124.485,0.831108,475.546,145.386,0.863366,465.209,171.486,0.912893,526.414,127.117,0.842084,533.03,150.536,0.808318,538.261,171.427,0.891285,502.996,180.613,0.796124,491.247,179.324,0.763705,486.085,225.034,0.833234,488.638,270.671,0.713507,514.711,181.88,0.785927,516.002,231.499,0.845713,497.798,266.787,0.810419,504.27,111.448,0.836362,509.502,111.432,0.824927,496.521,110.098,0.557645,517.313,110.092,0.830934,506.912,278.502,0.693701,508.262,275.934,0.704979,495.17,270.69,0.454059,496.518,281.105,0.677467,489.96,281.103,0.636623,487.359,275.901,0.604002
506.872,115.365,0.837385,506.903,125.817,0.882637,488.662,125.793,0.82413,474.34,145.389,0.863238,465.166,171.51,0.926876,526.428,127.078,0.837822,533.031,149.312,0.7876,538.228,171.454,0.883871,502.987,180.617,0.799057,491.233,179.327,0.766279,487.328,225.018,0.830087,491.259,270.652,0.756218,514.706,181.882,0.793439,516.012,230.216,0.846178,497.815,266.792,0.809178,504.285,110.18,0.841063,509.519,110.159,0.837322,496.528,110.1,0.51494,517.317,108.881,0.82761,506.906,278.48,0.719977,509.505,275.931,0.735539,495.201,270.693,0.447751,497.76,279.829,0.704952,491.259,279.816,0.682221,489.938,275.895,0.633843
506.971,117.957,0.830453,506.919,124.494,0.88454,489.941,125.782,0.819646,475.528,146.669,0.865458,465.137,172.738,0.932385,526.455,123.215,0.858527,534.334,147.986,0.772931,538.214,171.451,0.883325,503.003,180.63,0.800739,491.248,180.584,0.768538,487.375,225.009,0.813489,492.53,269.378,0.738477,514.723,181.89,0.795051,516.026,231.485,0.854498,497.797,266.776,0.800355,505.574,111.488,0.834282,512.133,111.444,0.784397,497.801,110.136,0.601699,517.338,110.09,0.709208,506.892,277.245,0.691669,508.251,275.915,0.708416,495.171,270.688,0.418996,497.81,278.548,0.664841,492.564,278.553,0.661884,489.944,275.884,0.603296
508.218,116.673,0.726191,506.934,124.505,0.883833,491.249,124.488,0.8253,475.526,146.663,0.874272,465.118,172.759,0.938202,526.446,125.776,0.850762,535.584,149.278,0.801384,538.232,171.46,0.893101,503.006,181.859,0.806637,491.264,180.589,0.775476,487.359,225.044,0.818699,489.924,269.399,0.74638,514.716,181.906,0.799214,516.055,230.232,0.863842,499.078,266.749,0.818146,505.616,111.424,0.761393,513.443,110.186,0.709811,499.087,108.878,0.615583,517.364,108.875,0.605572,506.919,277.262,0.735201,509.536,275.909,0.733411,496.432,269.363,0.481441,496.524,281.101,0.705361,489.961,279.838,0.665876,488.643,275.87,0.632155
508.243,115.378,0.720227,506.921,125.77,0.886322,491.247,124.473,0.830416,475.53,146.676,0.873783,465.116,172.751,0.938099,526.42,125.812,0.844531,535.575,150.529,0.816767,538.206,171.505,0.897068,503.0,181.859,0.80336,491.246,180.585,0.766968,487.38,226.274,0.809365,488.66,269.373,0.740895,514.717,181.908,0.801311,516.083,230.208,0.86376,500.377,266.716,0.809353,505.654,110.162,0.781073,514.699,110.163,0.721393,500.37,108.833,0.69668,517.366,108.874,0.579018,506.965,277.233,0.710088,510.843,275.878,0.698149,496.459,268.076,0.506866,497.754,279.827,0.68697,491.224,279.817,0.654806,488.612,275.849,0.625622
508.202,119.237,0.862008,506.916,127.115,0.898745,488.671,127.079,0.831756,474.339,146.684,0.879496,463.894,171.527,0.937836,526.441,128.362,0.868347,533.015,150.612,0.830811,538.203,171.523,0.882645,504.262,180.636,0.813161,492.549,180.575,0.779016,487.346,225.007,0.835626,488.644,269.381,0.764334,514.736,181.902,0.806851,516.092,228.901,0.863572,501.665,265.497,0.802705,505.602,114.034,0.846481,513.441,112.776,0.788068,497.826,110.134,0.702279,517.379,110.127,0.690373,506.967,277.228,0.709603,512.129,275.878,0.688968,496.471,268.057,0.514881,497.751,279.811,0.710416,489.953,279.812,0.679692,487.37,275.859,0.656351
506.955,117.934,0.858774,506.901,127.09,0.894243,488.651,127.079,0.832421,475.534,146.692,0.879969,465.088,171.518,0.935286,526.436,127.097,0.849683,533.005,150.61,0.822864,538.207,171.523,0.876603,504.249,180.636,0.806193,492.53,180.581,0.773847,487.34,225.031,0.828492,488.657,269.355,0.759551,514.728,181.899,0.800166,516.088,228.919,0.86198,500.392,265.464,0.804763,505.565,111.452,0.872602,512.135,111.435,0.819741,497.778,110.114,0.720408,517.341,110.077,0.71924,506.929,277.219,0.724987,510.836,275.863,0.702424,496.465,266.798,0.532592,496.481,279.818,0.715476,488.645,279.809,0.683862,488.638,274.611,0.636369
506.874,117.943,0.8852,506.883,125.809,0.895912,487.372,127.068,0.836538,475.545,147.958,0.879727,463.894,171.505,0.932657,526.442,125.799,0.839176,531.726,150.593,0.815001,538.2,171.5,0.856524,504.25,180.624,0.804737,492.538,180.581,0.772243,487.362,225.018,0.83031,488.661,269.386,0.75455,514.727,181.882,0.795661,516.081,230.187,0.862203,500.36,266.703,0.816519,504.269,111.465,0.847543,509.521,111.427,0.846534,496.472,110.118,0.649906,517.301,108.859,0.82952,506.923,277.244,0.73356,510.808,275.895,0.717316,496.442,268.049,0.52918,496.493,279.831,0.708245,488.663,279.824,0.674857,488.633,275.852,0.64858
506.872,116.664,0.851547,506.859,123.198,0.90661,487.372,124.471,0.83935,475.563,146.698,0.88168,465.102,171.498,0.928968,525.2,123.179,0.848397,530.433,150.539,0.802639,538.187,171.486,0.87115,504.256,180.587,0.796778,492.546,179.301,0.766296,487.362,225.016,0.83408,488.646,270.658,0.759793,514.734,180.629,0.788655,516.094,228.926,0.861588,497.799,265.496,0.829502,504.256,111.426,0.835538,509.504,110.174,0.845961,496.441,108.87,0.653027,516.093,108.792,0.799084,506.885,277.245,0.755064,508.264,275.893,0.746322,495.18,268.039,0.511475,496.527,281.098,0.713137,489.936,281.093,0.677386,488.611,275.872,0.65928
506.883,115.342,0.810963,505.646,123.186,0.908125,487.344,123.171,0.854627,475.555,146.659,0.886318,465.103,171.499,0.929789,525.159,123.196,0.826635,530.396,150.547,0.785282,538.177,171.476,0.852731,504.249,180.601,0.798137,492.528,179.314,0.764525,487.342,225.023,0.83749,489.941,269.386,0.75852,514.731,181.865,0.790777,517.287,227.617,0.864253,497.804,265.466,0.825867,504.245,110.148,0.81403,509.522,110.111,0.831046,496.408,108.806,0.711957,516.063,107.536,0.675385,506.876,277.248,0.766332,508.26,275.892,0.762185,495.194,266.8,0.526504,496.489,281.103,0.71355,488.649,279.833,0.682624,489.933,275.838,0.640118
504.316,112.772,0.84588,505.564,123.203,0.89105,486.037,124.468,0.861047,474.316,147.978,0.875818,465.086,171.486,0.931676,522.56,121.911,0.821696,527.821,149.246,0.719099,536.971,171.487,0.793764,502.966,178.019,0.779992,491.241,176.719,0.754672,487.348,223.738,0.836087,491.221,268.054,0.724074,513.436,179.315,0.761505,517.403,226.321,0.867734,501.674,265.434,0.783061,497.82,110.107,0.887909,506.897,108.884,0.921204,495.122,108.803,0.673704,514.703,107.532,0.737193,506.87,278.48,0.716362,509.542,275.91,0.7171,496.491,266.801,0.496445,496.48,279.803,0.624388,488.65,278.534,0.60561,491.226,274.555,0.553534
505.552,112.765,0.857406,505.575,121.921,0.908335,486.043,121.923,0.874939,474.312,147.955,0.869568,463.887,171.489,0.930805,522.593,121.892,0.833468,529.113,147.984,0.783301,536.959,171.458,0.89258,501.705,178.008,0.776773,491.224,176.705,0.749322,488.64,224.953,0.822357,493.805,268.099,0.763801,513.424,179.309,0.761439,518.684,226.297,0.850501,504.273,265.396,0.795943,499.076,110.092,0.875622,506.925,108.867,0.912143,495.118,108.783,0.728771,514.702,106.236,0.639641,506.952,277.222,0.76807,513.428,275.859,0.744786,497.809,266.749,0.532249,496.511,278.552,0.680003,489.944,278.532,0.65262,493.822,274.566,0.616798
504.324,112.747,0.855587,505.535,121.913,0.897066,486.037,121.913,0.873801,474.312,146.701,0.869876,463.877,171.477,0.931556,519.984,121.891,0.835621,529.088,149.238,0.827035,536.96,171.44,0.88628,501.696,177.986,0.773931,489.961,176.691,0.751487,487.349,224.941,0.848318,491.244,268.091,0.773981,513.421,179.283,0.757147,519.963,225.041,0.863591,505.535,264.143,0.824337,497.807,110.081,0.890437,506.896,108.843,0.918572,493.867,108.764,0.751594,513.445,104.918,0.638455,506.951,277.242,0.799009,513.447,275.871,0.775813,499.092,265.483,0.600677,496.423,279.834,0.725811,487.366,279.791,0.696516,492.557,273.295,0.646133
504.29,112.734,0.845672,504.308,123.184,0.876306,486.0,123.193,0.86304,474.279,147.961,0.862541,463.862,171.492,0.931087,519.965,121.906,0.831152,527.842,149.238,0.831301,536.965,171.458,0.887965,500.392,176.72,0.775857,489.93,176.687,0.754243,488.647,224.993,0.830708,489.952,270.659,0.791046,512.104,178.015,0.755217,521.26,223.698,0.867629,506.867,265.445,0.880484,497.766,110.078,0.893445,506.863,108.825,0.908226,493.802,108.794,0.744271,513.402,104.917,0.63208,509.526,278.501,0.810218,516.029,275.94,0.842999,503.003,266.754,0.695308,496.45,281.103,0.772782,488.618,279.826,0.729902,491.229,274.602,0.727803
